Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
12.6356,0.5167,-0.2475,-0.7585,0.6,-0.1485,-0.4551,0.5462,0.0184,
12.6573,0.511,-0.2616,-0.7226,0.6,-0.1569,-0.4335,0.5343,0.0205,
12.6788,0.5054,-0.2787,-0.8039,0.6,-0.1672,-0.4824,0.5225,0.0233,
12.698,0.4997,-0.2943,-0.6406,0.6,-0.1766,-0.3844,0.5109,0.026,
12.7172,0.4941,-0.3033,-0.6902,0.6,-0.182,-0.4141,0.4994,0.0276,
12.7353,0.4884,-0.3198,-0.6549,0.6,-0.1919,-0.393,0.4842,0.0307,
12.7584,0.4809,-0.329,-0.4828,0.6,-0.1974,-0.2897,0.473,0.0325,
12.7755,0.4752,-0.3387,-0.591,0.6,-0.2032,-0.3546,0.4582,0.0344,
12.7973,0.4677,-0.3521,-0.504,0.6,-0.2113,-0.3024,0.4437,0.0372,
12.8184,0.4601,-0.3604,-0.3025,0.6,-0.2162,-0.1815,0.4294,0.039,
12.8392,0.4526,-0.3648,-0.2587,0.6,-0.2189,-0.1552,0.4153,0.0399,
12.8598,0.445,-0.3711,-0.3129,0.6,-0.2227,-0.1877,0.4049,0.0413,
12.8748,0.4394,-0.3759,-0.1759,0.6,-0.2255,-0.1056,0.3879,0.0424,
12.8999,0.4299,-0.3767,0.0266,0.6,-0.226,0.0159,0.3745,0.0426,
12.9199,0.4224,-0.375,-0.1175,0.6,-0.225,-0.0705,0.3613,0.0422,
12.9399,0.4149,-0.3814,-0.2552,0.6,-0.2288,-0.1531,0.3516,0.0436,
12.9546,0.4092,-0.3842,0.0266,0.6,-0.2305,0.016,0.3389,0.0443,
12.9743,0.4017,-0.3794,0.2835,0.6,-0.2276,0.1701,0.3263,0.0432,
12.9944,0.3941,-0.3729,0.3186,0.6,-0.2237,0.1911,0.314,0.0417,
13.0148,0.3866,-0.3665,0.2001,0.6,-0.2199,0.1201,0.302,0.0403,
13.0356,0.379,-0.3647,0.1476,0.6,-0.2188,0.0886,0.2902,0.0399,
13.0562,0.3715,-0.3604,0.3391,0.6,-0.2163,0.2035,0.2786,0.039,
13.0775,0.3639,-0.3504,0.4572,0.6,-0.2103,0.2743,0.2672,0.0368,
13.0993,0.3564,-0.3407,0.4473,0.6,-0.2044,0.2684,0.2588,0.0348,
13.1162,0.3507,-0.3331,0.352,0.6,-0.1999,0.2112,0.2479,0.0333,
13.139,0.3432,-0.3273,0.5015,0.6,-0.1964,0.3009,0.2398,0.0321,
13.1565,0.3375,-0.3142,0.7635,0.6,-0.1885,0.4581,0.2319,0.0296,
13.175,0.3319,-0.2998,0.647,0.6,-0.1799,0.3882,0.2241,0.027,
13.1942,0.3262,-0.2899,0.6896,0.6,-0.1739,0.4138,0.2164,0.0252,
13.214,0.3206,-0.2728,0.8857,0.6,-0.1637,0.5314,0.2089,0.0223,
13.2357,0.3149,-0.2531,0.8365,0.6,-0.1518,0.5019,0.2015,0.0192,
13.2587,0.3093,-0.2355,0.8497,0.6,-0.1413,0.5098,0.1966,0.0166,
13.2754,0.3055,-0.2199,0.9084,0.6,-0.132,0.545,0.1918,0.0145,
13.2933,0.3017,-0.2041,0.98,0.6,-0.1225,0.588,0.187,0.0125,
13.3127,0.2979,-0.1832,1.0571,0.6,-0.1099,0.6343,0.1824,0.0101,
13.3344,0.2942,-0.1607,1.3121,0.6,-0.0964,0.7873,0.18,0.0077,
13.347,0.2923,-0.1407,1.1717,0.6,-0.0844,0.703,0.1754,0.0059,
13.3761,0.2885,-0.1187,1.0634,0.6,-0.0712,0.638,0.1732,0.0042,
13.3939,0.2866,-0.0943,1.3492,0.6,-0.0566,0.8095,0.1709,0.0027,
13.4171,0.2847,-0.0635,1.437,0.6,-0.0381,0.8622,0.1686,0.0012,
13.457,0.2829,-0.0018,1.2882,0.6,-0.0011,0.7729,0.1709,0,
13.5003,0.2847,0.0428,0.6921,0.6,0.0257,0.4153,0.1732,0.0005,
13.5435,0.2866,0.0581,0.6543,0.6,0.0349,0.3926,0.1754,0.001,
13.5698,0.2885,0.0832,0.9104,0.6,0.0499,0.5462,0.1777,0.0021,
13.59,0.2904,0.1007,0.9106,0.6,0.0604,0.5463,0.18,0.003,
13.6077,0.2923,0.1176,0.767,0.6,0.0706,0.4602,0.1847,0.0042,
13.6374,0.2961,0.1348,0.9431,0.6,0.0809,0.5659,0.187,0.0055,
13.6501,0.2979,0.1514,1.0413,0.6,0.0908,0.6248,0.1918,0.0069,
13.6737,0.3017,0.1697,0.7727,0.6,0.1018,0.4636,0.1966,0.0086,
13.695,0.3055,0.1861,0.7039,0.6,0.1117,0.4223,0.2015,0.0104,
13.7146,0.3093,0.1986,0.7007,0.6,0.1192,0.4204,0.2064,0.0118,
13.7328,0.313,0.2125,0.6873,0.6,0.1275,0.4124,0.2139,0.0136,
13.7585,0.3187,0.2282,0.6727,0.6,0.1369,0.4036,0.2189,0.0156,
13.7747,0.3225,0.2401,0.648,0.6,0.1441,0.3888,0.2267,0.0173,
13.7975,0.3281,0.2529,0.4953,0.6,0.1518,0.2972,0.2345,0.0192,
13.8194,0.3338,0.2623,0.3896,0.6,0.1574,0.2338,0.2398,0.0206,
13.8334,0.3375,0.2672,0.4902,0.6,0.1603,0.2941,0.2479,0.0214,
13.8545,0.3432,0.2805,0.4759,0.6,0.1683,0.2855,0.2561,0.0236,
13.8741,0.3489,0.2868,0.239,0.6,0.1721,0.1434,0.2644,0.0247,
13.8939,0.3545,0.2899,0.2873,0.6,0.1739,0.1724,0.2757,0.0252,
13.9195,0.3621,0.3006,0.2742,0.6,0.1804,0.1645,0.2843,0.0271,
13.9379,0.3677,0.303,0.2001,0.6,0.1818,0.1201,0.2931,0.0275,
13.9568,0.3734,0.3081,0.3653,0.6,0.1849,0.2192,0.302,0.0285,
13.9746,0.379,0.3163,0.1404,0.6,0.1898,0.0842,0.314,0.03,
13.9985,0.3866,0.312,0.1723,0.6,0.1872,0.1034,0.3232,0.0292,
14.0168,0.3922,0.3216,0.4783,0.6,0.193,0.287,0.3326,0.031,
14.0337,0.3979,0.3289,-0.0426,0.6,0.1973,-0.0255,0.3452,0.0325,
14.0571,0.4054,0.3168,-0.2943,0.6,0.1901,-0.1766,0.3548,0.0301,
14.0753,0.4111,0.3155,0.0384,0.6,0.1893,0.0231,0.3679,0.0299,
14.0989,0.4186,0.319,-0.0185,0.6,0.1914,-0.0111,0.3778,0.0305,
14.1167,0.4243,0.3157,-0.251,0.6,0.1894,-0.1506,0.3879,0.0299,
14.1347,0.4299,0.31,-0.2437,0.6,0.186,-0.1462,0.4015,0.0288,
14.1593,0.4375,0.3058,-0.2691,0.6,0.1835,-0.1615,0.4119,0.0281,
14.1778,0.4431,0.299,-0.3755,0.6,0.1794,-0.2253,0.4223,0.0268,
14.1971,0.4488,0.2916,-0.4038,0.6,0.175,-0.2423,0.433,0.0255,
14.2169,0.4545,0.2832,-0.4932,0.6,0.1699,-0.2959,0.4437,0.0241,
14.237,0.4601,0.2719,-0.5741,0.6,0.1631,-0.3445,0.4546,0.0222,
14.2585,0.4658,0.2593,-0.6971,0.6,0.1556,-0.4183,0.4619,0.0202,
14.2731,0.4695,0.2475,-0.6647,0.6,0.1485,-0.3988,0.473,0.0184,
14.2967,0.4752,0.2352,-0.6522,0.6,0.1411,-0.3913,0.4805,0.0166,
14.3133,0.479,0.2222,-0.7108,0.6,0.1333,-0.4265,0.4918,0.0148,
14.3393,0.4846,0.2056,-0.8063,0.6,0.1234,-0.4838,0.4994,0.0127,
14.3587,0.4884,0.1867,-1.118,0.6,0.112,-0.6708,0.5032,0.0105,
14.3694,0.4903,0.1732,-0.9708,0.6,0.1039,-0.5825,0.5109,0.009,
14.3919,0.4941,0.1579,-0.6198,0.6,0.0947,-0.3719,0.5186,0.0075,
14.4171,0.4978,0.1438,-0.8798,0.6,0.0863,-0.5279,0.5225,0.0062,
14.4306,0.4997,0.1276,-1.0066,0.6,0.0766,-0.604,0.5264,0.0049,
14.4472,0.5016,0.1141,-0.8677,0.6,0.0685,-0.5206,0.5303,0.0039,
14.4639,0.5035,0.0987,-0.8862,0.6,0.0592,-0.5317,0.5343,0.0029,
14.4866,0.5054,0.0794,-1.3994,0.6,0.0476,-0.8397,0.5382,0.0019,
14.5119,0.5073,0.0301,-1.2593,0.6,0.018,-0.7556,0.5343,0.0003,
14.6389,0.5054,-0.0423,-0.8583,0.6,-0.0254,-0.515,0.5303,0.0005,
14.6662,0.5035,-0.0736,-0.9222,0.6,-0.0441,-0.5533,0.5264,0.0016,
14.6907,0.5016,-0.0907,-0.7397,0.6,-0.0544,-0.4438,0.5225,0.0025,
14.709,0.4997,-0.105,-0.6868,0.6,-0.063,-0.4121,0.5186,0.0033,
14.7269,0.4978,-0.1156,-0.6525,0.6,-0.0693,-0.3915,0.5109,0.004,
14.7565,0.4941,-0.1367,-0.9189,0.6,-0.082,-0.5514,0.507,0.0056,
14.7693,0.4922,-0.1511,-0.8095,0.6,-0.0907,-0.4857,0.4994,0.0069,
14.794,0.4884,-0.1633,-0.5401,0.6,-0.098,-0.3241,0.4918,0.008,
14.816,0.4846,-0.1762,-0.5723,0.6,-0.1057,-0.3434,0.4842,0.0093,
14.8366,0.4809,-0.1877,-0.6116,0.6,-0.1126,-0.367,0.4767,0.0106,
14.856,0.4771,-0.2006,-0.6054,0.6,-0.1204,-0.3633,0.4693,0.0121,
14.8745,0.4733,-0.2107,-0.523,0.6,-0.1264,-0.3138,0.4619,0.0133,
14.8921,0.4695,-0.2195,-0.4811,0.6,-0.1317,-0.2886,0.4509,0.0145,
14.9172,0.4639,-0.2311,-0.4512,0.6,-0.1386,-0.2707,0.4437,0.016,
14.9331,0.4601,-0.2381,-0.396,0.6,-0.1429,-0.2376,0.433,0.017,
14.9567,0.4545,-0.2464,-0.4158,0.6,-0.1479,-0.2495,0.4223,0.0182,
14.979,0.4488,-0.2571,-0.342,0.6,-0.1542,-0.2052,0.4153,0.0198,
14.9937,0.445,-0.2601,-0.2072,0.6,-0.1561,-0.1243,0.4049,0.0203,
15.0151,0.4394,-0.2646,-0.1943,0.6,-0.1588,-0.1166,0.3947,0.021,
15.0364,0.4337,-0.2684,-0.183,0.6,-0.1611,-0.1098,0.3845,0.0216,
15.0572,0.4281,-0.2723,-0.2,0.6,-0.1634,-0.12,0.3745,0.0222,
15.0779,0.4224,-0.2767,-0.016,0.6,-0.166,-0.0096,0.3646,0.023,
15.0984,0.4167,-0.273,0.0065,0.6,-0.1638,0.0039,0.3548,0.0224,
15.1193,0.4111,-0.2765,-0.1587,0.6,-0.1659,-0.0952,0.3452,0.0229,
15.1393,0.4054,-0.2795,0.3361,0.6,-0.1677,0.2017,0.3389,0.0234,
15.1528,0.4017,-0.2684,0.3028,0.6,-0.161,0.1817,0.3294,0.0216,
15.1745,0.396,-0.2731,-0.0212,0.6,-0.1639,-0.0127,0.3202,0.0224,
15.1946,0.3903,-0.2696,0.3108,0.6,-0.1618,0.1865,0.311,0.0218,
15.2165,0.3847,-0.2598,0.189,0.6,-0.1559,0.1134,0.302,0.0202,
15.2381,0.379,-0.2613,0.3184,0.6,-0.1568,0.1911,0.296,0.0205,
15.2524,0.3753,-0.2512,0.4237,0.6,-0.1507,0.2542,0.2872,0.0189,
15.2758,0.3696,-0.2479,0.2077,0.6,-0.1487,0.1246,0.2786,0.0184,
15.2984,0.3639,-0.2417,0.5434,0.6,-0.145,0.3261,0.2728,0.0175,
15.3144,0.3602,-0.2287,0.5332,0.6,-0.1372,0.3199,0.2644,0.0157,
15.3396,0.3545,-0.2223,0.4086,0.6,-0.1334,0.2452,0.2588,0.0148,
15.357,0.3507,-0.2125,0.4771,0.6,-0.1275,0.2863,0.2533,0.0136,
15.3749,0.347,-0.2055,0.3676,0.6,-0.1233,0.2205,0.2479,0.0127,
15.3935,0.3432,-0.1991,0.5726,0.6,-0.1195,0.3435,0.2425,0.0119,
15.4131,0.3394,-0.1834,0.7019,0.6,-0.11,0.4211,0.2371,0.0101,
15.4345,0.3357,-0.1705,0.4629,0.6,-0.1023,0.2777,0.2319,0.0087,
15.4571,0.3319,-0.1632,0.7323,0.6,-0.0979,0.4394,0.2293,0.008,
15.4691,0.33,-0.1495,0.8227,0.6,-0.0897,0.4936,0.2241,0.0067,
15.4961,0.3262,-0.1359,0.8656,0.6,-0.0815,0.5194,0.2215,0.0055,
15.5106,0.3243,-0.1181,0.9237,0.6,-0.0709,0.5542,0.2189,0.0042,
15.5277,0.3225,-0.1075,0.6308,0.6,-0.0645,0.3785,0.2164,0.0035,
15.545,0.3206,-0.0964,0.7378,0.6,-0.0578,0.4427,0.2139,0.0028,
15.5679,0.3187,-0.0773,0.8567,0.6,-0.0464,0.514,0.2114,0.0018,
15.5944,0.3168,-0.054,0.996,0.6,-0.0324,0.5976,0.2089,0.0009,
15.6467,0.3149,0.0042,0.9715,0.6,0.0025,0.5829,0.2114,0,
15.6891,0.3168,0.0394,0.4928,0.6,0.0236,0.2957,0.2139,0.0005,
15.7451,0.3187,0.0481,0.3892,0.6,0.0289,0.2335,0.2164,0.0007,
15.7756,0.3206,0.0671,0.5615,0.6,0.0403,0.3369,0.2189,0.0014,
15.802,0.3225,0.0803,0.6318,0.6,0.0482,0.3791,0.2215,0.0019,
15.8223,0.3243,0.0958,0.5661,0.6,0.0575,0.3396,0.2267,0.0028,
15.8592,0.3281,0.1094,0.4953,0.6,0.0657,0.2972,0.2293,0.0036,
15.8756,0.33,0.1196,0.6194,0.6,0.0718,0.3717,0.2319,0.0043,
15.891,0.3319,0.1291,0.4698,0.6,0.0774,0.2819,0.2371,0.005,
15.9192,0.3357,0.1382,0.4566,0.6,0.0829,0.274,0.2398,0.0057,
15.9319,0.3375,0.1457,0.4075,0.6,0.0874,0.2445,0.2452,0.0064,
15.9573,0.3413,0.1514,0.4267,0.6,0.0908,0.256,0.2479,0.0069,
15.9697,0.3432,0.1592,0.495,0.6,0.0955,0.297,0.2533,0.0076,
15.9927,0.347,0.1675,0.3708,0.6,0.1005,0.2225,0.2588,0.0084,
16.0145,0.3507,0.1758,0.377,0.6,0.1055,0.2262,0.2644,0.0093,
16.0354,0.3545,0.1836,0.2988,0.6,0.1102,0.1793,0.27,0.0101,
16.0559,0.3583,0.1882,0.1775,0.6,0.1129,0.1065,0.2757,0.0106,
16.0758,0.3621,0.1908,0.1968,0.6,0.1145,0.1181,0.2814,0.0109,
16.0952,0.3658,0.1959,0.3113,0.6,0.1175,0.1868,0.2872,0.0115,
16.1141,0.3696,0.2027,0.3062,0.6,0.1216,0.1837,0.2931,0.0123,
16.1327,0.3734,0.2074,0.2015,0.6,0.1244,0.1209,0.302,0.0129,
16.1593,0.379,0.2114,0.1506,0.6,0.1268,0.0904,0.308,0.0134,
16.1772,0.3828,0.2141,0.0811,0.6,0.1285,0.0487,0.314,0.0138,
16.1948,0.3866,0.2143,-0.0403,0.6,0.1286,-0.0242,0.3202,0.0138,
16.2122,0.3903,0.2127,0.0193,0.6,0.1276,0.0116,0.3294,0.0136,
16.239,0.396,0.2162,0.1,0.6,0.1297,0.06,0.3357,0.014,
16.2563,0.3998,0.2174,0.2091,0.6,0.1304,0.1255,0.342,0.0142,
16.2735,0.4035,0.2234,0.1825,0.6,0.134,0.1095,0.3516,0.015,
16.2981,0.4092,0.2238,-0.3299,0.6,0.1343,-0.198,0.3581,0.015,
16.3157,0.413,0.2119,-0.4055,0.6,0.1271,-0.2433,0.3646,0.0135,
16.3335,0.4167,0.2095,-0.0119,0.6,0.1257,-0.0071,0.3712,0.0132,
16.3515,0.4205,0.2115,-0.0578,0.6,0.1269,-0.0347,0.3812,0.0134,
16.3784,0.4262,0.2054,-0.2585,0.6,0.1232,-0.1551,0.3879,0.0127,
16.397,0.4299,0.2,-0.1981,0.6,0.12,-0.1188,0.3947,0.012,
16.4159,0.4337,0.198,-0.1965,0.6,0.1188,-0.1179,0.4015,0.0118,
16.4354,0.4375,0.1924,-0.3661,0.6,0.1155,-0.2197,0.4084,0.0111,
16.4554,0.4413,0.1835,-0.4091,0.6,0.1101,-0.2455,0.4153,0.0101,
16.4763,0.445,0.1757,-0.3059,0.6,0.1054,-0.1835,0.4223,0.0093,
16.4981,0.4488,0.1705,-0.514,0.6,0.1023,-0.3084,0.4259,0.0087,
16.5095,0.4507,0.1615,-0.6026,0.6,0.0969,-0.3615,0.433,0.0078,
16.5338,0.4545,0.1514,-0.5899,0.6,0.0908,-0.354,0.4365,0.0069,
16.5461,0.4563,0.142,-0.6104,0.6,0.0852,-0.3662,0.4437,0.0061,
16.5737,0.4601,0.1294,-0.5181,0.6,0.0776,-0.3108,0.4473,0.005,
16.5894,0.462,0.1203,-0.554,0.6,0.0722,-0.3324,0.4509,0.0043,
16.6053,0.4639,0.1119,-0.624,0.6,0.0672,-0.3744,0.4546,0.0038,
16.6235,0.4658,0.0988,-0.6859,0.6,0.0593,-0.4115,0.4582,0.0029,
16.6439,0.4677,0.0855,-0.668,0.6,0.0513,-0.4008,0.4619,0.0022,
16.667,0.4695,0.0697,-0.6769,0.6,0.0418,-0.4062,0.4656,0.0015,
16.6979,0.4714,0.049,-0.7994,0.6,0.0294,-0.4797,0.4693,0.0007,
16.75,0.4733,0.0006,-0.7886,0.6,0.0004,-0.4731,0.4656,0,
16.804,0.4714,-0.0344,-0.4047,0.6,-0.0207,-0.2428,0.4619,0.0004,
16.8604,0.4695,-0.0435,-0.3751,0.6,-0.0261,-0.225,0.4582,0.0006,
16.8942,0.4677,-0.0634,-0.5948,0.6,-0.0381,-0.3569,0.4546,0.0012,
16.92,0.4658,-0.0789,-0.515,0.6,-0.0473,-0.309,0.4509,0.0019,
16.9426,0.4639,-0.0886,-0.4916,0.6,-0.0532,-0.2949,0.4473,0.0024,
16.963,0.462,-0.0999,-0.5073,0.6,-0.06,-0.3044,0.4401,0.003,
16.9986,0.4582,-0.1163,-0.3264,0.6,-0.0698,-0.1958,0.4365,0.0041,
17.0137,0.4563,-0.1192,-0.2429,0.6,-0.0715,-0.1457,0.433,0.0043,
17.0297,0.4545,-0.1239,-0.4156,0.6,-0.0743,-0.2493,0.4259,0.0046,
17.0578,0.4507,-0.139,-0.498,0.6,-0.0834,-0.2988,0.4223,0.0058,
17.0711,0.4488,-0.1451,-0.3669,0.6,-0.087,-0.2202,0.4153,0.0063,
17.0969,0.445,-0.1522,-0.3029,0.6,-0.0913,-0.1817,0.4119,0.0069,
17.109,0.4431,-0.1562,-0.2598,0.6,-0.0937,-0.1559,0.4049,0.0073,
17.1328,0.4394,-0.1607,-0.2321,0.6,-0.0964,-0.1393,0.3981,0.0077,
17.1557,0.4356,-0.167,-0.2305,0.6,-0.1002,-0.1383,0.3913,0.0084,
17.1783,0.4318,-0.1712,-0.148,0.6,-0.1027,-0.0888,0.3879,0.0088,
17.1892,0.4299,-0.1724,-0.1034,0.6,-0.1034,-0.0621,0.3812,0.0089,
17.2109,0.4262,-0.1745,-0.1587,0.6,-0.1047,-0.0952,0.3745,0.0091,
17.2322,0.4224,-0.1792,-0.0653,0.6,-0.1075,-0.0392,0.3679,0.0096,
17.2533,0.4186,-0.1773,0.0639,0.6,-0.1064,0.0383,0.3613,0.0094,
17.2745,0.4149,-0.1765,-0.0562,0.6,-0.1059,-0.0337,0.3548,0.0093,
17.2958,0.4111,-0.1797,-0.1156,0.6,-0.1078,-0.0694,0.3484,0.0097,
17.3168,0.4073,-0.1814,0.0169,0.6,-0.1088,0.0102,0.342,0.0099,
17.3377,0.4035,-0.179,0.0884,0.6,-0.1074,0.053,0.3357,0.0096,
17.3587,0.3998,-0.1777,-0.3275,0.6,-0.1066,-0.1965,0.3294,0.0095,
17.3799,0.396,-0.1929,-0.2226,0.6,-0.1157,-0.1336,0.3263,0.0112,
17.3891,0.3941,-0.1904,0.6267,0.6,-0.1143,0.376,0.3202,0.0109,
17.4109,0.3903,-0.169,0.5904,0.6,-0.1014,0.3542,0.314,0.0086,
17.4335,0.3866,-0.1645,0.1735,0.6,-0.0987,0.1041,0.308,0.0081,
17.4565,0.3828,-0.1611,0.2433,0.6,-0.0967,0.146,0.305,0.0078,
17.4686,0.3809,-0.157,0.2748,0.6,-0.0942,0.1649,0.299,0.0074,
17.4928,0.3771,-0.1519,0.1054,0.6,-0.0912,0.0632,0.2931,0.0069,
17.518,0.3734,-0.1519,0.157,0.6,-0.0912,0.0942,0.2902,0.0069,
17.5301,0.3715,-0.1481,0.4501,0.6,-0.0889,0.27,0.2843,0.0066,
17.5574,0.3677,-0.1321,0.3654,0.6,-0.0793,0.2192,0.2814,0.0052,
17.5726,0.3658,-0.1299,0.2461,0.6,-0.0779,0.1477,0.2786,0.0051,
17.5867,0.3639,-0.125,0.4058,0.6,-0.075,0.2435,0.2728,0.0047,
17.6188,0.3602,-0.1101,0.3647,0.6,-0.0661,0.2188,0.27,0.0036,
17.6369,0.3583,-0.1053,0.3465,0.6,-0.0632,0.2079,0.2672,0.0033,
17.6549,0.3564,-0.0976,0.4545,0.6,-0.0586,0.2727,0.2644,0.0029,
17.6761,0.3545,-0.0874,0.476,0.6,-0.0524,0.2856,0.2616,0.0023,
17.6984,0.3526,-0.0769,0.4845,0.6,-0.0461,0.2907,0.2588,0.0018,
17.7261,0.3507,-0.0631,0.5392,0.6,-0.0379,0.3235,0.2561,0.0012,
17.7573,0.3489,-0.045,0.643,0.6,-0.027,0.3858,0.2533,0.0006,
17.8161,0.347,-0.0035,0.549,0.6,-0.0021,0.3294,0.2561,0,
17.8913,0.3489,0.026,0.2938,0.6,0.0156,0.1763,0.2588,0.0002,
17.9584,0.3507,0.0391,0.2976,0.6,0.0235,0.1786,0.2616,0.0005,
17.9954,0.3526,0.0539,0.335,0.6,0.0323,0.201,0.2644,0.0009,
18.0291,0.3545,0.063,0.2797,0.6,0.0378,0.1678,0.2672,0.0012,
18.0564,0.3564,0.0709,0.2892,0.6,0.0426,0.1735,0.27,0.0015,
18.0827,0.3583,0.0785,0.274,0.6,0.0471,0.1644,0.2728,0.0019,
18.1051,0.3602,0.0843,0.2066,0.6,0.0506,0.1239,0.2757,0.0021,
18.1278,0.3621,0.0878,0.174,0.6,0.0527,0.1044,0.2786,0.0023,
18.1474,0.3639,0.0916,0.2917,0.6,0.055,0.175,0.2814,0.0025,
18.1682,0.3658,0.0997,0.2856,0.6,0.0598,0.1714,0.2843,0.003,
18.1858,0.3677,0.1029,0.1115,0.6,0.0618,0.0669,0.2872,0.0032,
18.2052,0.3696,0.1037,0.2094,0.6,0.0622,0.1256,0.2931,0.0032,
18.2399,0.3734,0.1168,0.0711,0.6,0.0701,0.0427,0.296,0.0041,
18.2552,0.3753,0.1132,-0.058,0.6,0.0679,-0.0348,0.299,0.0038,
18.2728,0.3771,0.1153,0.4043,0.6,0.0692,0.2426,0.302,0.004,
18.2876,0.379,0.1255,0.2849,0.6,0.0753,0.171,0.308,0.0047,
18.3186,0.3828,0.1218,0.1027,0.6,0.0731,0.0616,0.311,0.0045,
18.3343,0.3847,0.1269,0.2708,0.6,0.0762,0.1625,0.314,0.0048,
18.3486,0.3866,0.13,-0.0067,0.6,0.078,-0.004,0.3202,0.0051,
18.3777,0.3903,0.1233,0.2402,0.6,0.074,0.1441,0.3232,0.0046,
18.3936,0.3922,0.1346,0.6427,0.6,0.0807,0.3856,0.3263,0.0054,
18.4063,0.3941,0.1419,-0.0041,0.6,0.0852,-0.0025,0.3326,0.006,
18.4346,0.3979,0.1254,-0.3529,0.6,0.0753,-0.2117,0.3357,0.0047,
18.4509,0.3998,0.1234,0.2837,0.6,0.0741,0.1702,0.342,0.0046,
18.4793,0.4035,0.143,0.0951,0.6,0.0858,0.057,0.3452,0.0061,
18.4915,0.4054,0.1369,-0.6071,0.6,0.0821,-0.3643,0.3484,0.0056,
18.5076,0.4073,0.1254,-0.1841,0.6,0.0753,-0.1104,0.3548,0.0047,
18.5362,0.4111,0.1353,-0.0842,0.6,0.0812,-0.0505,0.3581,0.0055,
18.55,0.413,0.1282,-0.5416,0.6,0.0769,-0.325,0.3613,0.0049,
18.566,0.4149,0.1191,-0.2795,0.6,0.0714,-0.1677,0.3679,0.0043,
18.597,0.4186,0.1194,-0.0046,0.6,0.0717,-0.0028,0.3712,0.0043,
18.6129,0.4205,0.1191,-0.1188,0.6,0.0715,-0.0713,0.3745,0.0043,
18.6289,0.4224,0.1156,-0.204,0.6,0.0694,-0.1224,0.3778,0.004,
18.6458,0.4243,0.1124,-0.2456,0.6,0.0675,-0.1473,0.3812,0.0038,
18.6627,0.4262,0.1073,-0.2545,0.6,0.0644,-0.1527,0.3879,0.0035,
18.6989,0.4299,0.0998,-0.2138,0.6,0.0599,-0.1283,0.3913,0.003,
18.7184,0.4318,0.0955,-0.226,0.6,0.0573,-0.1356,0.3947,0.0027,
18.7387,0.4337,0.0908,-0.294,0.6,0.0545,-0.1764,0.3981,0.0025,
18.7603,0.4356,0.0831,-0.3223,0.6,0.0498,-0.1934,0.4015,0.0021,
18.7846,0.4375,0.0761,-0.325,0.6,0.0456,-0.195,0.4049,0.0017,
18.8103,0.4394,0.0668,-0.3932,0.6,0.0401,-0.2359,0.4084,0.0013,
18.8421,0.4413,0.0533,-0.4447,0.6,0.032,-0.2668,0.4119,0.0009,
18.8806,0.4431,0.0354,-0.4935,0.6,0.0212,-0.2961,0.4153,0.0004,
18.9597,0.445,-0.0059,-0.472,0.6,-0.0035,-0.2832,0.4119,0,
19.0128,0.4431,-0.0283,-0.2318,0.6,-0.017,-0.1391,0.4084,0.0002,
19.0991,0.4413,-0.0319,-0.1951,0.6,-0.0192,-0.117,0.4049,0.0003,
19.1433,0.4394,-0.0473,-0.3114,0.6,-0.0284,-0.1869,0.4015,0.0007,
19.1801,0.4375,-0.0574,-0.2618,0.6,-0.0344,-0.1571,0.3981,0.001,
19.2102,0.4356,-0.0649,-0.2176,0.6,-0.0389,-0.1305,0.3947,0.0013,
19.2387,0.4337,-0.0702,-0.2073,0.6,-0.0421,-0.1244,0.3913,0.0015,
19.2645,0.4318,-0.0761,-0.1474,0.6,-0.0456,-0.0884,0.3879,0.0017,
19.2887,0.4299,-0.0777,-0.11,0.6,-0.0466,-0.066,0.3845,0.0018,
19.3121,0.4281,-0.0813,-0.1918,0.6,-0.0488,-0.1151,0.3812,0.002,
19.3343,0.4262,-0.0864,-0.1814,0.6,-0.0518,-0.1088,0.3778,0.0022,
19.3561,0.4243,-0.0893,-0.105,0.6,-0.0536,-0.063,0.3745,0.0024,
19.3769,0.4224,-0.0909,-0.0813,0.6,-0.0545,-0.0488,0.3712,0.0025,
19.3979,0.4205,-0.0927,-0.0879,0.6,-0.0556,-0.0527,0.3679,0.0026,
19.4179,0.4186,-0.0945,0.0392,0.6,-0.0567,0.0235,0.3646,0.0027,
19.4381,0.4167,-0.0911,0.0351,0.6,-0.0547,0.0211,0.3613,0.0025,
19.4585,0.4149,-0.0931,-0.1057,0.6,-0.0559,-0.0634,0.3581,0.0026,
19.4779,0.413,-0.0953,-0.1567,0.6,-0.0572,-0.094,0.3548,0.0027,
19.4984,0.4111,-0.0994,-0.0804,0.6,-0.0596,-0.0483,0.3516,0.003,
19.5163,0.4092,-0.0987,-0.0405,0.6,-0.0592,-0.0243,0.3484,0.0029,
19.5371,0.4073,-0.1012,-0.0104,0.6,-0.0607,-0.0062,0.3452,0.0031,
19.5542,0.4054,-0.0995,0.0937,0.6,-0.0597,0.0562,0.342,0.003,
19.5758,0.4035,-0.0976,0.1154,0.6,-0.0585,0.0692,0.3389,0.0029,
19.5926,0.4017,-0.0952,0.0276,0.6,-0.0571,0.0165,0.3357,0.0027,
